"","ID","title"
"4207",4207,"Camera-trapping survey of mammals and birds in the Foping National Nature Reserve, China"
"4208",4208,"New non-invasive photo-identification technique for free-ranging giant anteaters (Myrmecophaga tridactyla) facilitates urgently needed field studies"
"4209",4209,"Use of mineral licks by mammals in areas of the amazonia with no hunting pressure"
"4210",4210,"Estimating Deer Populations Using Camera Traps and Natural Marks"
"4211",4211,"Brushes with the law: A conservation scientist’s perspective on legal solutions and impediments from scottish wildcats to african lions"
"4212",4212,"Predicting biodiversity richness in rapidly changing landscapes: climate, low human pressure or protection as salvation?"
"4213",4213,"Multi-scale habitat selection modeling identifies threats and conservation opportunities for the Sunda clouded leopard (Neofelis diardi)"
"4214",4214,"Multi-scale habitat modelling identifies spatial conservation priorities for mainland clouded leopards (Neofelis nebulosa)"
"4215",4215,"A simple tool for linking photo-identification with multimedia data to track mammal behaviour"
"4216",4216,"Preliminary survey of avifauna of the estação ecológica do cuniã in porto velho, Northern Brazil"
"4217",4217,"Niche partitioning in sympatric Gorilla and Pan from cameroon: Implications for life history strategies and for reconstructing the evolution of hominin life history"
"4218",4218,"Tick control bait box use by Peromyscus spp. influenced by habitat placement but raises questions on disease ecology"
"4219",4219,"A note on investigating co-occurrence patterns and dynamics for many species, with imperfect detection and a log-linear modeling parameterization"
"4220",4220,"Weather and Exposure Period Affect Coyote Detection at Camera Traps"
"4221",4221,"Influence of matrix habitats on the occurrence of terrestrial mammals in planted forest landscapes"
"4222",4222,"A general model of the thermal constraints on the world’s most destructive locust, Schistocerca gregaria"
"4223",4223,"Plasticity in the timing of activity in the red-rumped agouti, dasyprocta leporina (Mammalia: Rodentia), in the atlantic forest of southeastern brazil [Plasticidade comportamental no horário de atividade de cutia, dasyprocta leporina (Mammalia: rodentia), na mata atlântica do sudeste do brasil]"
"4224",4224,"The use of hair traps as a complementary method in mammal ecology studies"
"4225",4225,"The role of protected and unprotected forest remnants for mammal conservation in a megadiverse Neotropical hotspot"
"4226",4226,"An evaluation of hunter surveys to monitor relative abundance of bobcats"
"4227",4227,"A preliminary overview of the subspecies of Red Fox and Tibetan Sand Fox in the Himalaya, India"
"4228",4228,"Identification and classification of multiple species of wild animals using convolutional neural networks"
"4229",4229,"Evidence of Barred Owls (Strix varia) Depredating Nests of Barn Swallows (Hirundo rustica)"
"4230",4230,"The advancement of camera trapping technique in understanding wildlife ecology in Sarawak"
"4231",4231,"Increased population density and behavioural flexibility of African clawless otters (Aonyx capensis) in specific anthropogenic environments"
"4232",4232,"Nest caging as a conservation tool for threatened songbirds"
"4233",4233,"Long-term monitoring of a Bengal tiger (Panthera tigris tigris) population in a human-dominated landscape of Central India"
"4234",4234,"Interspecific Competition for Cliff Ledges on the Magaliesberg between Nesting Verreaux's Eagles and Roosting Chacma Baboons"
"4235",4235,"Patch characteristics and domestic dogs differentially affect carnivore space use in fragmented landscapes in southern Chile"
"4236",4236,"Comparison of hoop-net trapping and visual surveys to monitor abundance of the Rio Grande cooter (Pseudemys gorzugi)"
"4237",4237,"Combining continuous spatial and temporal scales for SGD investigations using UAV-based thermal infrared measurements"
"4238",4238,"Longitudinal trends of the small mammal community of the Apostle Islands archipelago"
"4239",4239,"Urban spatial patterns and heat exposure in the Mediterranean City of Tel Aviv"
"4240",4240,"Analysis and trends of photo-trapping in Mexico: Text mining in R"
"4241",4241,"Recent studies on white-lipped peccary and collared peccary in the neotropics"
"4242",4242,"Beefing up species richness? the effect of land-use on mammal diversity in an arid biodiversity hotspot"
"4243",4243,"A leopard's favourite spots: Habitat preference and population density of leopards in a semi-arid biodiversity hotspot"
"4244",4244,"The road less travelled: assessing variation in mammal detection probabilities with camera traps in a semi-arid biodiversity hotspot"
"4245",4245,"The effects of aridity on land use, biodiversity and dietary breadth in leopards"
"4246",4246,"Wildlife Use of Drainage Structures Under 2 Sections of Federal Highway 2 in the Sky Island Region of Northeastern Sonora, Mexico"
"4247",4247,"Estimation of population density of European pine marten in central Italy using camera trapping"
"4248",4248,"Long-term reevaluation of spatially explicit models as a means for adaptive wildlife management"
"4249",4249,"Do wild suids from Ndumo Game Reserve, South Africa, play a role in the maintenance and transmission of African swine fever to domestic pigs?"
"4250",4250,"White-backed Vulture Gyps africanus parental care and chick growth rates assessed by camera traps and morphometric measurements§"
"4251",4251,"Calibrating a camera trap-based biased mark-recapture sampling design to survey the leopard population in the N'wanetsi concession, Kruger National Park, South Africa"
"4252",4252,"Assessing precision and requirements of three methods to estimate roe deer density"
"4253",4253,"Efficacy of automated detection of motion in wildlife monitoring videos"
"4254",4254,"Key frontiers in camera trapping research"
"4255",4255,"Temporal niche overlap among mesocarnivores in a Caatinga dry forest"
"4256",4256,"Activity patterns of the threatened northern tiger cat Leopardus tigrinus and its potential prey in a Brazilian dry tropical forest"
"4257",4257,"Estimating occupancy of the Vulnerable northern tiger cat Leopardus tigrinus in Caatinga drylands"
"4258",4258,"Medium to large-sized mammals from the caatinga of the rio grande do norte, in Northeast Brazil. [Mamíferos de médio e grande porte da caatinga do rio grande do norte, Nordeste do Brasil]"
"4259",4259,"Where does the fox stay? First camera trap records of the threatened hoary fox Lycalopex vetulus (Carnivora, Canidae) in a xeric habitat of a neotropical dry forest–savanna ecotone"
"4260",4260,"A systematic review of methods for studying the impacts of outdoor recreation on terrestrial wildlife"
"4261",4261,"Red deer exhibit spatial and temporal responses to hiking activity"
"4262",4262,"Camera trapping the Palawan Pangolin Manis culionensis (Mammalia: Pholidota: Manidae) in the wild"
"4263",4263,"Camera trap survey of mammals in cleopatra's needle critical habitat in Puerto Princesa City, Palawan, Philippines"
"4264",4264,"Lethal 1080 baiting continues to reduce European Red Fox (Vulpes vulpes) abundance after more than 25 years of continuous use in south-west Western Australia"
"4265",4265,"The role of middens in white rhino olfactory communication"
"4266",4266,"Nocturnal light-specific temporal partitioning facilitates coexistence for a small mesopredator, the eastern spotted skunk"
"4267",4267,"Predicted climate-induced reductions in scavenging in eastern North America"
"4268",4268,"Spatial capture–recapture with multiple noninvasive marks: An application to camera-trapping data of the European wildcat (Felis silvestris) using R package multimark"
"4269",4269,"Diversity of medium and large neotropical mammals in an area of mixed rain forest [Diversidade de mamíferos neotropicais de médio e grande porte em área de floresta ombrófila mista]"
"4270",4270,"The maned wolf in the ecotone between forest and grasslands at the limits of its distribution in a subtropical environment [O lobo-guará no ecótono entre floresta e campo nos limites de sua distribuição em um ambiente subtropical]"
"4271",4271,"Using wildlife indicators to facilitate wildlife monitoring in hunter-self monitoring schemes"
"4272",4272,"Thermal infrared imaging for the detection of relatively warm lacustrine groundwater discharge at the surface of freshwater bodies"
"4273",4273,"Coyote visitation to water sources as evidence of a decline in coyote numbers"
"4274",4274,"Integrating space and time in predator-prey studies: The case of wildcats and rabbits in SE Spain"
"4275",4275,"Home range size in central chimpanzees (Pan troglodytes troglodytes) from Loango National Park, Gabon"
"4276",4276,"Intercommunity interactions and killings in central chimpanzees (Pan troglodytes troglodytes) from Loango National Park, Gabon"
"4277",4277,"Massive and effective acorn dispersal into agroforestry systems by an overlooked vector, the Eurasian magpie (Pica pica)"
"4278",4278,"Foraging ecology of lowland paca (Cuniculus paca) in preserved and transformed areas of the Lacandon rainforest, Chiapas, Mexico [Ecología alimentaria del tepezcuintle (Cuniculus paca) en áreas conservadas y transformadas de la Selva Lacandona, Chiapas, México]"
"4279",4279,"Noteworthy records of the birds neomorphus radiolosus sclater and salvin, 1878 (Cuculiformes: Cuculidae), geotrygon frenata (Tschudi, 1843) (Columbiformes: Columbidae) and odontophorus hyperythrus gould, 1858 (Galliformes: Odontophoridae) in the western cordillera of the Colombian andes"
"4280",4280,"Shared use of mineral supplement in extensive farming and its potential for infection transmission at the wildlife-livestock interface"
"4281",4281,"Density of threatened ocelot Leopardus pardalis in the Sierra Abra-Tanchipa Biosphere Reserve, San Luis Potosí, Mexico"
"4282",4282,"Uncovering mechanisms of bird seed dispersal in semiarid environments to help to restore them"
"4283",4283,"The density of the Atlantic marsh fiddler crab (Minuca pugnax, Smith, 1870) (Decapoda: Brachyura: Ocypodidae) in its expanded range in the Gulf of Maine, USA"
"4284",4284,"The introduced silver pheasant (LOPHURA NYCTHEMERA) in patagonia: Abundance, group structure, activity patterns and association to human disturbance [El faisán plateado (Lophura nycthemera) introducido en la patagonia: Abundancia, estructura de los grupos, patrones de actividad y asociación con el disturbio humano]"
